time_s,fuel_power_engine1_kw,fuel_power_engine2_kw,fuel_power_engine3_kw,battery_power_kw,electric_load_kw,propeller_power_kw
23452.4,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23462.4,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23472.5,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23482.5,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23492.5,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23502.5,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23512.6,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23522.6,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23532.6,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23542.6,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23552.6,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23562.7,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23572.7,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23582.7,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23592.7,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23602.8,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23612.8,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23622.8,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23632.8,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23642.8,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23652.9,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23662.9,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23672.9,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23682.9,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23693.0,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23703.0,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23713.0,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23723.0,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23733.0,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23743.1,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23753.1,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23763.1,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23773.1,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23783.2,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23793.2,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23803.2,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23813.2,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23823.2,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23833.3,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23843.3,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23853.3,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23863.3,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23873.4,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23883.4,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23893.4,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23903.4,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23913.4,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23923.5,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23933.5,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23943.5,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23953.5,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23963.6,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23973.6,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23983.6,7110.0,7110.0,2680.0,0.73,100.0,2970.0
23993.6,7110.0,7110.0,2680.0,0.73,100.0,2970.0
24003.6,7110.0,7110.0,2680.0,0.73,100.0,2970.0
24013.7,7110.0,7110.0,2680.0,0.73,100.0,2970.0
24023.7,7110.0,7110.0,2680.0,0.73,100.0,2970.0
24033.7,7110.0,7110.0,2680.0,0.73,100.0,2970.0
24043.7,7110.0,7110.0,2680.0,0.73,100.0,2970.0
24053.8,7110.0,7110.0,2680.0,0.73,100.0,2970.0
24063.8,7110.0,7110.0,2680.0,0.73,100.0,2970.0
24073.8,7110.0,7110.0,2680.0,0.73,100.0,2970.0
24083.8,7110.0,7110.0,2680.0,0.73,100.0,2970.0
24093.8,7110.0,7110.0,2680.0,0.73,100.0,2980.0
24103.9,7110.0,7110.0,2680.0,0.73,100.0,2980.0
24113.9,7110.0,7110.0,2680.0,0.73,100.0,2980.0
24123.9,7110.0,7110.0,2680.0,0.73,100.0,2980.0
24133.9,7110.0,7110.0,2680.0,0.73,100.0,2980.0
24144.0,7110.0,7110.0,2680.0,0.73,100.0,2990.0
24154.0,7110.0,7110.0,2680.0,0.73,100.0,2990.0
24164.0,7110.0,7110.0,2680.0,0.73,100.0,2990.0
24174.0,7110.0,7110.0,2680.0,0.73,100.0,2990.0
24184.1,7110.0,7110.0,2680.0,0.73,100.0,2990.0
24194.1,7110.0,7110.0,2680.0,0.73,100.0,2990.0
24204.1,7110.0,7110.0,2680.0,0.73,100.0,2990.0
24214.1,7110.0,7110.0,2680.0,0.73,100.0,2990.0
24224.1,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24234.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24244.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24254.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24264.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24274.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24284.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24294.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24304.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24314.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24324.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24334.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24344.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24354.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24364.5,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24374.5,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24384.5,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24394.5,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24404.5,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24414.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24424.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24434.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24444.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24454.7,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24464.7,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24474.7,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24484.7,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24494.7,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24504.8,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24514.8,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24524.8,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24534.8,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24544.9,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24554.9,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24564.9,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24574.9,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24584.9,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24595.0,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24605.0,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24615.0,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24625.0,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24635.1,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24645.1,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24655.1,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24665.1,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24675.1,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24685.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24695.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24705.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24715.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24725.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24735.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24745.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24755.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24765.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24775.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24785.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24795.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24805.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24815.5,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24825.5,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24835.5,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24845.5,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24855.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24865.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24875.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24885.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24895.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24905.7,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24915.7,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24925.7,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24935.7,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24945.8,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24955.8,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24965.8,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24975.8,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24985.8,7110.0,7110.0,2680.0,0.73,100.0,3000.0
24995.9,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25005.9,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25015.9,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25025.9,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25036.0,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25046.0,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25056.0,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25066.0,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25076.0,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25086.1,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25096.1,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25106.1,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25116.1,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25126.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25136.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25146.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25156.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25166.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25176.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25186.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25196.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25206.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25216.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25226.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25236.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25246.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25256.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25266.5,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25276.5,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25286.5,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25296.5,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25306.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25316.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25326.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25336.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25346.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25356.7,7110.0,7110.0,2680.0,0.73,100.0,3010.0
25366.7,7110.0,7110.0,2680.0,0.73,100.0,3010.0
25376.7,7110.0,7110.0,2680.0,0.73,100.0,3010.0
25386.7,7110.0,7110.0,2680.0,0.73,100.0,3010.0
25396.8,7110.0,7110.0,2680.0,0.73,100.0,3010.0
25406.8,7110.0,7110.0,2680.0,0.73,100.0,3010.0
25416.8,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25426.8,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25436.9,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25446.9,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25456.9,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25466.9,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25476.9,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25487.0,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25497.0,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25507.0,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25517.0,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25527.1,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25537.1,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25547.1,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25557.1,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25567.1,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25577.2,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25587.2,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25597.2,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25607.2,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25617.3,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25627.3,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25637.3,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25647.3,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25657.3,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25667.4,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25677.4,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25687.4,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25697.4,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25707.5,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25717.5,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25727.5,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25737.5,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25747.5,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25757.6,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25767.6,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25777.6,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25787.6,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25797.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25807.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25817.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25827.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25837.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25847.8,7110.0,7110.0,2680.0,0.73,100.0,3020.0
25857.8,7110.0,7110.0,2680.0,0.73,100.0,3010.0
25867.8,7110.0,7110.0,2680.0,0.73,100.0,3010.0
25877.8,7110.0,7110.0,2680.0,0.73,100.0,3010.0
25887.9,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25897.9,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25907.9,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25917.9,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25927.9,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25938.0,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25948.0,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25958.0,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25968.0,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25978.1,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25988.1,7110.0,7110.0,2680.0,0.73,100.0,3000.0
25998.1,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26008.1,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26018.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26028.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26038.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26048.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26058.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26068.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26078.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26088.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26098.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26108.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26118.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26128.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26138.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26148.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26158.5,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26168.5,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26178.5,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26188.5,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26198.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26208.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26218.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26228.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26238.6,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26248.7,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26258.7,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26268.7,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26278.7,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26288.8,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26298.8,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26308.8,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26318.8,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26328.8,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26338.9,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26348.9,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26358.9,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26368.9,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26379.0,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26389.0,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26399.0,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26409.0,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26419.0,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26429.1,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26439.1,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26449.1,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26459.1,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26469.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26479.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26489.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26499.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26509.2,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26519.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26529.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26539.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26549.3,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26559.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26569.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26579.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26589.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26599.4,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26609.5,7110.0,7110.0,2680.0,0.73,100.0,3000.0
26619.5,7110.0,7110.0,2680.0,0.73,100.0,3010.0
26629.5,7110.0,7110.0,2680.0,0.73,100.0,3010.0
26639.5,7110.0,7110.0,2680.0,0.73,100.0,3010.0
26649.6,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26659.6,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26669.6,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26679.6,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26689.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26699.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26709.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26719.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26729.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26739.8,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26749.8,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26759.8,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26769.8,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26779.9,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26789.9,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26799.9,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26809.9,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26819.9,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26830.0,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26840.0,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26850.0,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26860.0,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26870.1,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26880.1,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26890.1,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26900.1,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26910.1,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26920.2,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26930.2,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26940.2,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26950.2,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26960.3,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26970.3,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26980.3,7110.0,7110.0,2680.0,0.73,100.0,3020.0
26990.3,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27000.3,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27010.4,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27020.4,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27030.4,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27040.4,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27050.5,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27060.5,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27070.5,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27080.5,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27090.5,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27100.6,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27110.6,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27120.6,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27130.6,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27140.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27150.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27160.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27170.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27180.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27190.8,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27200.8,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27210.8,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27220.8,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27230.9,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27240.9,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27250.9,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27260.9,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27271.0,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27281.0,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27291.0,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27301.0,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27311.0,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27321.1,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27331.1,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27341.1,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27351.1,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27361.2,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27371.2,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27381.2,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27391.2,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27401.2,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27411.3,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27421.3,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27431.3,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27441.3,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27451.4,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27461.4,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27471.4,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27481.4,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27491.4,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27501.5,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27511.5,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27521.5,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27531.5,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27541.6,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27551.6,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27561.6,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27571.6,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27581.6,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27591.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27601.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27611.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27621.7,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27631.8,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27641.8,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27651.8,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27661.8,7110.0,7110.0,2680.0,0.73,100.0,3020.0
27671.8,7110.0,7110.0,2680.0,0.73,100.0,3020.0
